document_id,filename,table_name,field_name,target_table,target_field,relationship_type,evidence,page
qa_database_schema_esg_v1_0_8_2022_04_11,QA Database Schema - ESG v1.0.8 (2022-04-11).pdf,A4MemIData,DFlag,,,cross_reference,DFlag cross-references A4Code where DFlag= A4Code.Code and A4Code.Type_ = 6.,14
qa_database_schema_esg_v1_0_8_2022_04_11,QA Database Schema - ESG v1.0.8 (2022-04-11).pdf,,To,A4Desc_,,cross_reference,"To translate A4Code.Desc_, cross-reference A4Code.Desc_ with A4Desc_.Code where A4Desc_.Type_ = 10.",14
qa_database_schema_esg_v1_0_8_2022_04_11,QA Database Schema - ESG v1.0.8 (2022-04-11).pdf,A4MemIData,DFlag,,,cross_reference,DFlag cross-references A4Code where DFlag= A4Code.Code and A4Code.Type_ = 6.,14
qa_database_schema_esg_v1_0_8_2022_04_11,QA Database Schema - ESG v1.0.8 (2022-04-11).pdf,,To,A4Desc_,,cross_reference,"To translate A4Code.Desc_, cross-reference A4Code.Desc_ with A4Desc_.Code where A4Desc_.Type_ = 10.",14
qa_database_schema_esg_v1_0_8_2022_04_11,QA Database Schema - ESG v1.0.8 (2022-04-11).pdf,A4MemSData,DFlag,,,cross_reference,DFlag cross-references A4Code where DFlag= A4Code.Code and A4Code.Type_ = 6.,15
qa_database_schema_esg_v1_0_8_2022_04_11,QA Database Schema - ESG v1.0.8 (2022-04-11).pdf,,To,A4Desc_,,cross_reference,"To translate A4Code.Desc_, cross-reference A4Code.Desc_ with A4Desc_.Code where A4Desc_.Type_ = 10.",15
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGDesc,,cross_reference,Cross-reference SICCode with ESGDesc.Code where Type_ = 2.,7
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGDesc,,cross_reference,Cross-reference NAICSCode with ESGDesc.Code where Type_ = 1.,7
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGCode,,cross_reference,Cross-reference DataTypeCode with ESGCode.Code where Type_ = 2.,7
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGCode,,cross_reference,Cross-reference FileCode with ESGCode.Code where Type_ = 1.,7
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGCode,,cross_reference,Cross-reference TableCode with ESGCode.Code where Type_ = 3.,7
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,LSEG,ESGCode,,cross_reference,LSEG Quantitative Analytics ESG Version 2 8 CORPORATE Field Type Nullable Description – 2: Indicator – 3: Category Score – 4: Score Cross-reference HeirarchyCode with ESGCode.Code where Type_ = 4.,8
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGCode,,cross_reference,Cross-reference PillarItem with ESGCode.Code where Type_ = 5.,8
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGItem,,cross_reference,Cross-reference CatItem with ESGItem.Item.,8
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,ESGItem,RegLicFlag,ESGCode,,cross_reference,RegLicFlag can take one of the following values: – 1: BMR – 2: SFDR – 3: Both BMR & SFDR Cross-reference RegLicFlag with ESGCode.Code where Type_ = 6.,8
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,To,ESGDesc,,cross_reference,"To translate ESGCode.Desc_, cross-reference ESGCode.Desc_ with ESGDesc.Code where ESGDesc.Type_ = 7.",8
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGItem,,cross_reference,Cross-reference Item with ESGItem.Item.,9
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGDesc,,cross_reference,Cross-reference ISOCurrCode with ESGDesc.Code where Type_ = 6.,9
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGItem,,cross_reference,Cross-reference Item with ESGItem.Item.,10
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGDesc,,cross_reference,Cross-reference ISOCurrCode with ESGDesc.Code where Type_ = 6.,10
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGItem,,cross_reference,Cross-reference Item with ESGItem.Item.,10
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGDesc,,cross_reference,Cross-reference ISOCurrCode with ESGDesc.Code where Type_ = 6.,10
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGItem,,cross_reference,Cross-reference Item with ESGItem.Item.,11
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGDesc,,cross_reference,Cross-reference ISOCurrCode with ESGDesc.Code where Type_ = 6.,11
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGItem,,cross_reference,Cross-reference Item with ESGItem.Item.,11
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGDesc,,cross_reference,Cross-reference ISOCurrCode with ESGDesc.Code where Type_ = 6.,11
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGItem,,cross_reference,Cross-reference Item with ESGItem.Item.,11
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGDesc,,cross_reference,Cross-reference ISOCurrCode with ESGDesc.Code where Type_ = 6.,12
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGItem,,cross_reference,Cross-reference Item with ESGItem.Item.,12
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGCode,,cross_reference,Cross-reference ScaleCode with ESGCode.Code where Type_ = 7.,12
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGCode,,cross_reference,Cross-reference UnitCode with ESGCode.Code where Type_ = 8.,12
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGItem,,cross_reference,Cross-reference Item with ESGItem.Item.,12
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGItem,,cross_reference,Cross-reference Item with ESGItem.Item.,14
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGItem,,cross_reference,Cross-reference Item with ESGItem.Item.,14
qa_database_schema_esg_version_2_v1_1_2_2022_09_12,QA Database Schema - ESG Version 2 v1.1.2 (2022-09-12).pdf,,Cross,ESGDesc,,cross_reference,Cross-reference CoverageFlg with ESGDesc.Code where Type_ = 3.,15
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,,For,FIEJVSecInfo,,cross_reference,"For FI EJV, VenCode cross references with FIEJVSecInfo.InstrCode.",9
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,,To,FIEJVDesc,,cross_reference,"To get descriptions for the field values, cross-reference with FIEJVDesc.Code where Type_ = 43.",35
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,,To,FIEJVDesc,,cross_reference,"To get descriptions for the field values, cross-reference with FIEJVDesc.Code where Type_ = 10.",37
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,,To,FIEJVDesc,,cross_reference,"To get descriptions for the field values, cross-reference with FIEJVDesc.Code where Type_ = 10.",37
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,,To,FIEJVDesc,,cross_reference,"To get descriptions for the field values, cross-reference with FIEJVDesc.Code where Type_ = 52.",63
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,,To,FIEJVDesc,,cross_reference,"To get descriptions for the field values, cross-reference with FIEJVDesc.Code where Type_ = 52.",64
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,,To,FIEJVDesc,,cross_reference,"To get descriptions for the field values, cross-reference with FIEJVDesc.Code where Type_ = 33.",67
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,,To,FIEJVDesc,,cross_reference,"To get descriptions for the field values, cross-reference with FIEJVDesc.Code where Type_ = 33.",67
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVPrcDly,PrcSrcCode,FIEJVPrcDesc,,cross_reference,PrcSrcCode cross-references with FIEJVPrcDesc on FIEJVPrcDesc.Code = FIEJVPrcDly.PrcSrcCode where Type_ = 1.,69
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSBasketInfo,DelivTypeCode,OVSCode,,cross_reference,DelivTypeCode tinyint N DelivTypeCode can be one of the following deliverable types: – 1 = Stock – 2 = Cash – 3 = Rights – 4 = Warrants OVSBasketInfo.DelivTypeCode cross-references with OVSCode.Code where Type_ = 7.,6
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,,OVSBasketInfo,OVSCode,,cross_reference,OVSBasketInfo.OpraRootCode cross-references with OVSCode.Code where Type_ = 6.,6
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSOptChg,PutCallCode,OVSDesc,,cross_reference,"PutCallCode char(1) N PutCallCode is the put or call indicator, which can be: – P = Put – C = Call OVSOptChg.PutCallCode cross-references with OVSDesc.Code where Type_ = 3.",10
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,,LSEG,OVSDesc,,cross_reference,LSEG Quantitative Analytics Database Schema for Hanweck Options 11 CORPORATE Field Type Nullable Description – BINY = Binary – CEBO = Credit Event Binary Options – SDO = Special Dated Option OVSOptChg.OptTypeCode cross-references with OVSDesc.Code where Type_ = 2.,11
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSOptChg,ExerciseCode,OVSDesc,,cross_reference,"ExerciseCode char(1) N ExerciseCode is the exercise style code, which can be: – A = American – E = European OVSOptChg.ExerciseCode cross-references with OVSDesc.Code where Type_ = 4.",11
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSOptChg,UdlTypeCode,OVSDesc,,cross_reference,"UdlTypeCode char(1) Y UdlTypeCode is the underlying security type, which can be: – E = Equity – I = Index OVSOptChg.UdlTypeCode cross-references with OVSDesc.Code where Type_ = 5.",11
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSOptInfo,PutCallCode,OVSDesc,,cross_reference,"PutCallCode char(1) N PutCallCode is the put or call indicator, which can be: – P = Put – C = Call OVSOptInfo.PutCallCode cross-references with OVSDesc.Code where Type_ = 3.",11
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,,LSEG,OVSDesc,,cross_reference,"LSEG Quantitative Analytics Database Schema for Hanweck Options 12 CORPORATE Field Type Nullable Description OptTypeCode varchar(4) Y OptTypeCode is the option type, which can be: – STAN = Standard – BINY = Binary – CEBO = Credit Event Binary Options – SDO = Special Dated Option OVSOptInfo.OptTypeCode cross-references with OVSDesc.Code where Type_ = 2.",12
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSOptInfo,ExerciseCode,OVSDesc,,cross_reference,"ExerciseCode char(1) N ExerciseCode is the exercise style code, which can be: – A = American – E = European OVSOptInfo.ExerciseCode cross-references with OVSDesc.Code where Type_ = 4.",12
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSOptInfo,UdlTypeCode,OVSDesc,,cross_reference,"UdlTypeCode char(1) Y UdlTypeCode is the underlying security type, which can be: – E = Equity – I = Index OVSOptInfo.UdlTypeCode cross-references with OVSDesc.Code where Type_ = 5.",12
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,,OVSOptPrc,OVSCode,,cross_reference,OVSOptPrc.ExchCode cross-references with OVSCode.Code where Type_ = 9.,12
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,,OVSRate,OVSCode,,cross_reference,OVSRate.RateCode cross-references with OVSCode.Code where Type_ = 4.,13
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,,OVSSecAdj,OVSCode,,cross_reference,OVSSecAdj.AdjTypeCode cross-references with OVSCode.Code where Type_ = 5.,13
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,,OVSSecCorpAct,OVSCode,,cross_reference,OVSSecCorpAct.EventTypeCode cross-references with OVSCode.Code where Type_ = 2.,14
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,,OVSSecCorpAct,OVSCode,,cross_reference,OVSSecCorpAct.SuplPymtTypeCode cross-references with OVSCode.Code where Type_ = 3.,14
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,,OVSSecCorpAct,OVSDesc,,cross_reference,OVSSecCorpAct.DivFreqCode cross-references with OVSDesc.Code where Type_ = 6.,14
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,,OVSSecCorpAct,OVSDesc,,cross_reference,OVSSecCorpAct.IADMethodCode cross-references with OVSDesc.Code where Type_ = 1.,15
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,,OVSSecHVol,OVSCode,,cross_reference,OVSSecHVol.VolTypeCode cross-references with OVSCode.Code where Type_ = 1.,15
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,,,vw_SecurityMasterX,,join_hint,"If you haven’t installed the views, please contact us via one of the methods listed under Get Support. select A.ID, A.Name, C.QuotePermID, C.InstrPermID, C.OrgPermID, B.EstPermID from vw_SecurityMasterX A join vw_IBES2Mapping B on B.SecCode=A.SecCode and B.Typ=A.Typ join TREInfo C on C.EstPermID=B.EstPermID where A.ID in ('AAPL','@HONDA9')",8
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,,This,TRECode,Code,cross_reference,"This field cross-references with the Code field in the TRECode table for the following descriptions: measure code (CodeType = 4), measure name (CodeType = 5).",9
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,,This,TRECode,Code,cross_reference,This field cross-references with the Code field in the TRECode table for the following description: CodeType=2.,10
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,,This,TRECode,Code,cross_reference,"This field cross-references with the Code field in the TRECode table for the following descriptions: currency name (CodeType = 6), ISO3 code (CodeType = 7), and ISO numeric code (CodeType = 8).",10
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,,This,TRECode,Code,cross_reference,"This field cross-references with the Code field in the TRECode table for the following descriptions: currency name (CodeType = 6), ISO3 code (CodeType = 7), and ISO numeric code (CodeType = 8).",10
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,,This,TRECode,Code,cross_reference,"This field cross-references with the Code field in the TRECode table for the following descriptions: currency name (CodeType = 6), ISO3 code (CodeType = 7), and ISO numeric code (CodeType = 8).",11
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,,This,TRECode,Code,cross_reference,This field cross-references with the Code field in the TRECode table for the following description: CodeType=2.,11
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,,This,TRECode,Code,cross_reference,"This field cross-references with the Code field in the TRECode table for the following descriptions: currency name (CodeType = 6), ISO3 code (CodeType = 7), and ISO numeric code (CodeType = 8).",12
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,,This,TRECode,Code,cross_reference,"This field cross-references with the Code field in the TRECode table for the following descriptions: currency name (CodeType = 6), ISO3 code (CodeType = 7), and ISO numeric code (CodeType = 8).",12
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,,This,TRECode,Code,cross_reference,"This field cross-references with the Code field in the TRECode table for the following descriptions: currency name (CodeType = 6), ISO3 code (CodeType = 7), and ISO numeric code (CodeType = 8).",12
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,,This,TRECode,Code,cross_reference,"This field cross-references with the Code field in the TRECode table for the following descriptions: measure code (CodeType = 4), measure name (CodeType = 5).",13
